Time;ID;Cat;XPos;YPos;ZPos;2D_XPos;2D_YPos;Vel;XDir;YDir;ZDir;BBox_XPos;BBox_YPos;BBox_ZPos;BBox_Ext_X;BBox_Ext_Y;BBox_Ext_Z;Corner_XYZ_X;Corner_XYZ_Y;Corner_XYZ_Z;Corner_XY-Z_X;Corner_XY-Z_Y;Corner_XY-Z_Z;Corner_X-YZ_X;Corner_X-YZ_Y;Corner_X-YZ_Z;Corner_X-Y-Z_X;Corner_X-Y-Z_Y;Corner_X-Y-Z_Z;Corner_-XYZ_X;Corner_-XYZ_Y;Corner_-XYZ_Z;Corner_-XY-Z_X;Corner_-XY-Z_Y;Corner_-XY-Z_Z;Corner_-X-YZ_X;Corner_-X-YZ_Y;Corner_-X-YZ_Z;Corner_-X-Y-Z_X;Corner_-X-Y-Z_Y;Corner_-X-Y-Z_Z;BBox_2D_XPos;BBox_2D_YPos;Corner_2D_XYZ_X;Corner_2D_XYZ_Y;Corner_2D_XY-Z_X;Corner_2D_XY-Z_Y;Corner_2D_X-YZ_X;Corner_2D_X-YZ_Y;Corner_2D_X-Y-Z_X;Corner_2D_X-Y-Z_Y;Corner_2D_-XYZ_X;Corner_2D_-XYZ_Y;Corner_-2D_XY-Z_X;Corner_2D_-XY-Z_Y;Corner_2D_-X-YZ_X;Corner_2D_-X-YZ_Y;Corner_2D_-X-Y-Z_X;Corner_2D_-X-Y-Z_Y;
J0:19:20:39:929;Hatchback_Car_AI_C_0;211;39247.800781;-77508.296875;-54424.90625;583;678;548.275574;-0.031169;-0.999514;0.001001;39247.351562;-77522.210938;-54345.890625;204.0;92.0;76.0;39332.9375;-77728.898438;-54269.671875;39332.960938;-77729.054688;-54421.671875;39149.023438;-77723.164062;-54269.703125;39149.046875;-77723.320312;-54421.703125;39345.65625;-77321.101562;-54270.078125;39345.679688;-77321.257812;-54422.078125;39161.742188;-77315.367188;-54270.109375;39161.765625;-77315.523438;-54422.109375;585;665;616;653;616;680;543;653;543;680;626;650;626;676;556;650;556;676
J0:19:20:39:929;Hatchback_Car_AI_C_7;211;39359.730469;-76329.148438;-54424.898438;367;681;630.271484;-0.068809;-0.99763;0.000275;39358.78125;-76343.09375;-54345.894531;204.0;92.0;76.0;39436.542969;-76552.914062;-54269.855469;39436.511719;-76552.960938;-54421.855469;39252.980469;-76540.257812;-54269.824219;39252.949219;-76540.304688;-54421.824219;39464.613281;-76145.882812;-54269.964844;39464.582031;-76145.929688;-54421.964844;39281.050781;-76133.226562;-54269.933594;39281.019531;-76133.273438;-54421.933594;370;667;399;655;399;683;324;655;324;683;415;652;415;679;342;652;342;679
J0:19:20:39:929;Hatchback_Car_AI_C_11;211;39327.808594;-73042.71875;-54464.558594;-1;-1;671.926331;0.104486;-0.993082;-0.053574;39329.457031;-73060.859375;-54386.421875;204.0;92.0;76.0;39442.445312;-73257.914062;-54321.160156;39442.09375;-73249.757812;-54472.941406;39259.453125;-73277.132812;-54321.761719;39259.101562;-73268.976562;-54473.542969;39399.8125;-72852.742188;-54299.300781;39399.460938;-72844.585938;-54451.082031;39216.820312;-72871.960938;-54299.902344;39216.46875;-72863.804688;-54451.683594;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
J0:19:20:39:929;Hatchback_Car_AI_C_15;211;39015.683594;-69923.601562;-53879.976562;-1;-1;675.380615;0.06384;-0.965339;-0.253072;39018.015625;-69957.054688;-53807.089844;204.0;92.0;76.0;39124.21875;-70167.0625;-53785.320312;39121.453125;-70128.6875;-53932.375;38940.625;-70179.28125;-53785.054688;38937.859375;-70140.90625;-53932.109375;39098.171875;-69773.203125;-53682.070312;39095.40625;-69734.828125;-53829.125;38914.578125;-69785.421875;-53681.804688;38911.8125;-69747.046875;-53828.859375;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
J0:19:20:39:929;Hatchback_Car_AI_C_19;211;39196.300781;-66595.179688;-53323.167969;-1;-1;688.016907;-0.17483;-0.983272;-0.051099;39193.121094;-66612.914062;-53244.988281;204.0;92.0;76.0;39247.332031;-66833.429688;-53179.484375;39248.738281;-66825.789062;-53331.289062;39066.175781;-66801.210938;-53179.539062;39067.582031;-66793.570312;-53331.34375;39318.660156;-66432.257812;-53158.632812;39320.066406;-66424.617188;-53310.4375;39137.503906;-66400.039062;-53158.6875;39138.910156;-66392.398438;-53310.492188;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
